Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,Print_ISSN,Online_ISSN,URI,Access_Type,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
"Public Health Nutrition",Cambridge University Press,,Cambridge Core,,CUP:PHN,1368-9800,1475-2727,https://www.cambridge.org/core/product/identifier/PHN/type/journal,OA_Gold,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,1,1,0,
"Public Health Nutrition",Cambridge University Press,,Cambridge Core,,CUP:PHN,1368-9800,1475-2727,https://www.cambridge.org/core/product/identifier/PHN/type/journal,OA_Gold,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,0,1,1,0,
"Forum of Mathematics, Pi",Cambridge University Press,,Cambridge Core,,CUP:FMP,,2050-5086,https://www.cambridge.org/core/product/identifier/FMP/type/journal,OA_Gold,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,2,0,0,
"Forum of Mathematics, Pi",Cambridge University Press,,Cambridge Core,,CUP:FMP,,2050-5086,https://www.cambridge.org/core/product/identifier/FMP/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0,
"New Perspectives on Turkey",Cambridge University Press,,Cambridge Core,,CUP:NPT,0896-6346,1305-3299,https://www.cambridge.org/core/product/identifier/NPT/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0,
"New Perspectives on Turkey",Cambridge University Press,,Cambridge Core,,CUP:NPT,0896-6346,1305-3299,https://www.cambridge.org/core/product/identifier/NPT/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0,
"Camden Third Series",Cambridge University Press,,Cambridge Core,,CUP:RHR,,2042-1710,https://www.cambridge.org/core/product/identifier/RHR/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Camden Third Series",Cambridge University Press,,Cambridge Core,,CUP:RHR,,2042-1710,https://www.cambridge.org/core/product/identifier/RHR/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"The Journal of Asian Studies",Cambridge University Press,,Cambridge Core,,CUP:JAS,0021-9118,1752-0401,https://www.cambridge.org/core/product/identifier/JAS/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,2,0,
"The Journal of Asian Studies",Cambridge University Press,,Cambridge Core,,CUP:JAS,0021-9118,1752-0401,https://www.cambridge.org/core/product/identifier/JAS/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,2,0,
"Symposium - International Astronomical Union",Cambridge University Press,,Cambridge Core,,CUP:IAS,0074-1809,,https://www.cambridge.org/core/product/identifier/IAS/type/journal,Controlled,Total_Item_Investigations,4,0,0,0,0,0,0,0,0,0,0,4,0,
"Symposium - International Astronomical Union",Cambridge University Press,,Cambridge Core,,CUP:IAS,0074-1809,,https://www.cambridge.org/core/product/identifier/IAS/type/journal,Controlled,Total_Item_Requests,2,0,0,0,0,0,0,0,0,0,0,2,0,
"Symposium - International Astronomical Union",Cambridge University Press,,Cambridge Core,,CUP:IAS,0074-1809,,https://www.cambridge.org/core/product/identifier/IAS/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,2,0,
"Symposium - International Astronomical Union",Cambridge University Press,,Cambridge Core,,CUP:IAS,0074-1809,,https://www.cambridge.org/core/product/identifier/IAS/type/journal,Controlled,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,0,0,2,0,
"International Astronomical Union Colloquium",Cambridge University Press,,Cambridge Core,,CUP:IAC,0252-9211,,https://www.cambridge.org/core/product/identifier/IAC/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,2,0,
"International Astronomical Union Colloquium",Cambridge University Press,,Cambridge Core,,CUP:IAC,0252-9211,,https://www.cambridge.org/core/product/identifier/IAC/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"International Astronomical Union Colloquium",Cambridge University Press,,Cambridge Core,,CUP:IAC,0252-9211,,https://www.cambridge.org/core/product/identifier/IAC/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"International Astronomical Union Colloquium",Cambridge University Press,,Cambridge Core,,CUP:IAC,0252-9211,,https://www.cambridge.org/core/product/identifier/IAC/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Antarctic Science",Cambridge University Press,,Cambridge Core,,CUP:ANS,0954-1020,1365-2079,https://www.cambridge.org/core/product/identifier/ANS/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,2,0,
"Antarctic Science",Cambridge University Press,,Cambridge Core,,CUP:ANS,0954-1020,1365-2079,https://www.cambridge.org/core/product/identifier/ANS/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,2,0,
"International Journal of Legal Information",Cambridge University Press,,Cambridge Core,,CUP:JLI,0731-1265,2331-4117,https://www.cambridge.org/core/product/identifier/JLI/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"International Journal of Legal Information",Cambridge University Press,,Cambridge Core,,CUP:JLI,0731-1265,2331-4117,https://www.cambridge.org/core/product/identifier/JLI/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Journal of the International Neuropsychological Society",Cambridge University Press,,Cambridge Core,,CUP:INS,1355-6177,1469-7661,https://www.cambridge.org/core/product/identifier/INS/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Journal of the International Neuropsychological Society",Cambridge University Press,,Cambridge Core,,CUP:INS,1355-6177,1469-7661,https://www.cambridge.org/core/product/identifier/INS/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Annual Review of Applied Linguistics",Cambridge University Press,,Cambridge Core,,CUP:APL,0267-1905,1471-6356,https://www.cambridge.org/core/product/identifier/APL/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Annual Review of Applied Linguistics",Cambridge University Press,,Cambridge Core,,CUP:APL,0267-1905,1471-6356,https://www.cambridge.org/core/product/identifier/APL/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Scottish Journal of Theology",Cambridge University Press,,Cambridge Core,,CUP:SJT,0036-9306,1475-3065,https://www.cambridge.org/core/product/identifier/SJT/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Scottish Journal of Theology",Cambridge University Press,,Cambridge Core,,CUP:SJT,0036-9306,1475-3065,https://www.cambridge.org/core/product/identifier/SJT/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Scottish Journal of Theology",Cambridge University Press,,Cambridge Core,,CUP:SJT,0036-9306,1475-3065,https://www.cambridge.org/core/product/identifier/SJT/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Scottish Journal of Theology",Cambridge University Press,,Cambridge Core,,CUP:SJT,0036-9306,1475-3065,https://www.cambridge.org/core/product/identifier/SJT/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Journal of Child Language",Cambridge University Press,,Cambridge Core,,CUP:JCL,0305-0009,1469-7602,https://www.cambridge.org/core/product/identifier/JCL/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Journal of Child Language",Cambridge University Press,,Cambridge Core,,CUP:JCL,0305-0009,1469-7602,https://www.cambridge.org/core/product/identifier/JCL/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Royal Historical Society Camden Fifth Series",Cambridge University Press,,Cambridge Core,,CUP:RHC,0960-1163,1478-5110,https://www.cambridge.org/core/product/identifier/RHC/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Royal Historical Society Camden Fifth Series",Cambridge University Press,,Cambridge Core,,CUP:RHC,0960-1163,1478-5110,https://www.cambridge.org/core/product/identifier/RHC/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Royal Historical Society Camden Fifth Series",Cambridge University Press,,Cambridge Core,,CUP:RHC,0960-1163,1478-5110,https://www.cambridge.org/core/product/identifier/RHC/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Royal Historical Society Camden Fifth Series",Cambridge University Press,,Cambridge Core,,CUP:RHC,0960-1163,1478-5110,https://www.cambridge.org/core/product/identifier/RHC/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Cardiology in the Young",Cambridge University Press,,Cambridge Core,,CUP:CTY,1047-9511,1467-1107,https://www.cambridge.org/core/product/identifier/CTY/type/journal,Controlled,Total_Item_Investigations,6,0,0,0,0,0,0,0,0,0,0,4,2,
"Cardiology in the Young",Cambridge University Press,,Cambridge Core,,CUP:CTY,1047-9511,1467-1107,https://www.cambridge.org/core/product/identifier/CTY/type/journal,Controlled,Unique_Item_Investigations,3,0,0,0,0,0,0,0,0,0,0,2,1,
"Proceedings of the International Astronomical Union",Cambridge University Press,,Cambridge Core,,CUP:IAU,1743-9213,1743-9221,https://www.cambridge.org/core/product/identifier/IAU/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Proceedings of the International Astronomical Union",Cambridge University Press,,Cambridge Core,,CUP:IAU,1743-9213,1743-9221,https://www.cambridge.org/core/product/identifier/IAU/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Behaviour Change",Cambridge University Press,,Cambridge Core,,CUP:BEC,0813-4839,2049-7768,https://www.cambridge.org/core/product/identifier/BEC/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Behaviour Change",Cambridge University Press,,Cambridge Core,,CUP:BEC,0813-4839,2049-7768,https://www.cambridge.org/core/product/identifier/BEC/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Irish Journal of Psychological Medicine",Cambridge University Press,,Cambridge Core,,CUP:IPM,0790-9667,2051-6967,https://www.cambridge.org/core/product/identifier/IPM/type/journal,OA_Gold,Total_Item_Investigations,3,0,0,0,0,0,0,0,0,0,0,3,0,
"Irish Journal of Psychological Medicine",Cambridge University Press,,Cambridge Core,,CUP:IPM,0790-9667,2051-6967,https://www.cambridge.org/core/product/identifier/IPM/type/journal,OA_Gold,Total_Item_Requests,3,0,0,0,0,0,0,0,0,0,0,3,0,
"Irish Journal of Psychological Medicine",Cambridge University Press,,Cambridge Core,,CUP:IPM,0790-9667,2051-6967,https://www.cambridge.org/core/product/identifier/IPM/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Irish Journal of Psychological Medicine",Cambridge University Press,,Cambridge Core,,CUP:IPM,0790-9667,2051-6967,https://www.cambridge.org/core/product/identifier/IPM/type/journal,OA_Gold,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Econometric Theory",Cambridge University Press,,Cambridge Core,,CUP:ECT,0266-4666,1469-4360,https://www.cambridge.org/core/product/identifier/ECT/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Econometric Theory",Cambridge University Press,,Cambridge Core,,CUP:ECT,0266-4666,1469-4360,https://www.cambridge.org/core/product/identifier/ECT/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0,
"Advances in Applied Probability",Cambridge University Press,,Cambridge Core,,CUP:APR,0001-8678,1475-6064,https://www.cambridge.org/core/product/identifier/APR/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Advances in Applied Probability",Cambridge University Press,,Cambridge Core,,CUP:APR,0001-8678,1475-6064,https://www.cambridge.org/core/product/identifier/APR/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"BSAP Occasional Publication",Cambridge University Press,,Cambridge Core,,CUP:OBA,0263-967X,2053-5953,https://www.cambridge.org/core/product/identifier/OBA/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"BSAP Occasional Publication",Cambridge University Press,,Cambridge Core,,CUP:OBA,0263-967X,2053-5953,https://www.cambridge.org/core/product/identifier/OBA/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Journal of Psychologists and Counsellors in Schools",Cambridge University Press,,Cambridge Core,,CUP:JGC,1037-2911,1839-2520,https://www.cambridge.org/core/product/identifier/JGC/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Journal of Psychologists and Counsellors in Schools",Cambridge University Press,,Cambridge Core,,CUP:JGC,1037-2911,1839-2520,https://www.cambridge.org/core/product/identifier/JGC/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Renaissance Quarterly",Cambridge University Press,,Cambridge Core,,CUP:RQX,0034-4338,1935-0236,https://www.cambridge.org/core/product/identifier/RQX/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"Renaissance Quarterly",Cambridge University Press,,Cambridge Core,,CUP:RQX,0034-4338,1935-0236,https://www.cambridge.org/core/product/identifier/RQX/type/journal,Controlled,Total_Item_Requests,2,0,0,0,0,0,0,0,0,0,0,0,2,
"Renaissance Quarterly",Cambridge University Press,,Cambridge Core,,CUP:RQX,0034-4338,1935-0236,https://www.cambridge.org/core/product/identifier/RQX/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"Renaissance Quarterly",Cambridge University Press,,Cambridge Core,,CUP:RQX,0034-4338,1935-0236,https://www.cambridge.org/core/product/identifier/RQX/type/journal,Controlled,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,0,0,0,2,
"World's Poultry Science Journal",Cambridge University Press on behalf of World&#x0027;s Poultry Science Association,,Cambridge Core,,CUP:WPS,0043-9339,1743-4777,https://www.cambridge.org/core/product/identifier/WPS/type/journal,OA_Gold,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"World's Poultry Science Journal",Cambridge University Press on behalf of World&#x0027;s Poultry Science Association,,Cambridge Core,,CUP:WPS,0043-9339,1743-4777,https://www.cambridge.org/core/product/identifier/WPS/type/journal,OA_Gold,Total_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"World's Poultry Science Journal",Cambridge University Press on behalf of World&#x0027;s Poultry Science Association,,Cambridge Core,,CUP:WPS,0043-9339,1743-4777,https://www.cambridge.org/core/product/identifier/WPS/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"World's Poultry Science Journal",Cambridge University Press on behalf of World&#x0027;s Poultry Science Association,,Cambridge Core,,CUP:WPS,0043-9339,1743-4777,https://www.cambridge.org/core/product/identifier/WPS/type/journal,OA_Gold,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"European Review",Cambridge University Press,,Cambridge Core,,CUP:ERW,1062-7987,1474-0575,https://www.cambridge.org/core/product/identifier/ERW/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"European Review",Cambridge University Press,,Cambridge Core,,CUP:ERW,1062-7987,1474-0575,https://www.cambridge.org/core/product/identifier/ERW/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"CNS Spectrums",Cambridge University Press,,Cambridge Core,,CUP:CNS,1092-8529,2165-6509,https://www.cambridge.org/core/product/identifier/CNS/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"CNS Spectrums",Cambridge University Press,,Cambridge Core,,CUP:CNS,1092-8529,2165-6509,https://www.cambridge.org/core/product/identifier/CNS/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"CNS Spectrums",Cambridge University Press,,Cambridge Core,,CUP:CNS,1092-8529,2165-6509,https://www.cambridge.org/core/product/identifier/CNS/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"CNS Spectrums",Cambridge University Press,,Cambridge Core,,CUP:CNS,1092-8529,2165-6509,https://www.cambridge.org/core/product/identifier/CNS/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Journal of the History of Economic Thought",Cambridge University Press,,Cambridge Core,,CUP:HET,1053-8372,1469-9656,https://www.cambridge.org/core/product/identifier/HET/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Journal of the History of Economic Thought",Cambridge University Press,,Cambridge Core,,CUP:HET,1053-8372,1469-9656,https://www.cambridge.org/core/product/identifier/HET/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Social Policy and Society",Cambridge University Press,,Cambridge Core,,CUP:SPS,1474-7464,1475-3073,https://www.cambridge.org/core/product/identifier/SPS/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"Social Policy and Society",Cambridge University Press,,Cambridge Core,,CUP:SPS,1474-7464,1475-3073,https://www.cambridge.org/core/product/identifier/SPS/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"International Psychogeriatrics",Cambridge University Press,,Cambridge Core,,CUP:IPG,1041-6102,1741-203X,https://www.cambridge.org/core/product/identifier/IPG/type/journal,OA_Gold,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"International Psychogeriatrics",Cambridge University Press,,Cambridge Core,,CUP:IPG,1041-6102,1741-203X,https://www.cambridge.org/core/product/identifier/IPG/type/journal,OA_Gold,Total_Item_Requests,2,0,0,0,0,0,0,0,0,0,0,0,2,
"International Psychogeriatrics",Cambridge University Press,,Cambridge Core,,CUP:IPG,1041-6102,1741-203X,https://www.cambridge.org/core/product/identifier/IPG/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1,
"International Psychogeriatrics",Cambridge University Press,,Cambridge Core,,CUP:IPG,1041-6102,1741-203X,https://www.cambridge.org/core/product/identifier/IPG/type/journal,OA_Gold,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"Flow: Applications of Fluid Mechanics",Cambridge University Press,,Cambridge Core,,CUP:FLO,,2633-4259,https://www.cambridge.org/core/product/identifier/FLO/type/journal,OA_Gold,Total_Item_Investigations,7,0,0,0,0,0,0,0,0,0,0,0,7,
"Flow: Applications of Fluid Mechanics",Cambridge University Press,,Cambridge Core,,CUP:FLO,,2633-4259,https://www.cambridge.org/core/product/identifier/FLO/type/journal,OA_Gold,Total_Item_Requests,7,0,0,0,0,0,0,0,0,0,0,0,7,
"Flow: Applications of Fluid Mechanics",Cambridge University Press,,Cambridge Core,,CUP:FLO,,2633-4259,https://www.cambridge.org/core/product/identifier/FLO/type/journal,OA_Gold,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,0,0,0,2,
"Flow: Applications of Fluid Mechanics",Cambridge University Press,,Cambridge Core,,CUP:FLO,,2633-4259,https://www.cambridge.org/core/product/identifier/FLO/type/journal,OA_Gold,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,0,0,0,2,
